ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,8
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q1,עבירות סדר ציבורי,עבירות על חוק עובדים זרים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q1,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q1,עבירות רשוי,"מלאכות,תעשיות,עסקים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q1,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,11
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",11
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,10
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות כלפי הרכוש,גניבות אחרות,9
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,12
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,19
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות נגד גוף,חבלה גופנית חמורה,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות סדר ציבורי,איומים,21
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,8
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות סדר ציבורי,פגיעה בפרטיות,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות תנועה,נהיגה בתקופת פסילה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,עבירות תנועה,שכרות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q2,קבוצת כל השאר,סטיסטי כל השאר,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",5
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות כלפי הרכוש,"גניבה ע""י עובדים וסוכנים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות כלפי הרכוש,גניבות אחרות,7
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות כלפי הרכוש,גניבת אופניים,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,8
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,15
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות סדר ציבורי,איומים,17
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,10
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,9
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות סדר ציבורי,פגיעה בפרטיות,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,עבירות סדר ציבורי,תקיפת והכשלת שוטר,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q3,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q4,עבירות בטחון,ידוי אבנים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q4,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q4,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q4,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,7
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q4,עבירות כלפי הרכוש,גניבה מתוך רכב,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000021.0,2021-Q4,עבירות כלפי הרכוש,גניבות אחרות,6
